Subnum,nowblock,nowblocktype,nowtrial,ind_up_color,test_color,testspeed,leftorright,keypress,RT
2,6,4,26,1,0,0,1,0,0.287
2,6,4,27,1,1,6.000000e-01,0,1,0.448
2,6,4,28,1,1,0,1,1,0.313
2,6,4,29,1,1,6.000000e-01,0,1,0.368
2,6,4,30,1,1,-3.000000e-01,1,0,0.485
2,6,4,31,1,0,-3.000000e-01,1,0,0.315
2,6,4,32,1,0,3.000000e-01,1,1,0.339
2,6,4,33,1,0,6.000000e-01,1,1,0.273
2,6,4,34,1,0,3.000000e-01,1,1,0.291
2,6,4,35,1,0,-6.000000e-01,1,0,0.489
2,6,4,36,1,0,0,0,0,0.385
2,6,4,37,1,1,3.000000e-01,0,1,0.301
2,6,4,38,1,1,0,1,1,0.413
2,6,4,39,1,0,3.000000e-01,0,1,0.335
2,6,4,40,1,1,0,0,1,0.437
2,7,3,1,0,1,6.000000e-01,1,1,0.457
2,7,3,2,0,1,-3.000000e-01,1,0,0.498
2,7,3,3,0,0,-6.000000e-01,1,0,0.241
2,7,3,4,0,1,0,1,0,0.473
2,7,3,5,0,1,0,1,0,0.274
2,7,3,6,0,0,0,1,0,0.298
2,7,3,7,0,0,-3.000000e-01,1,0,0.306
2,7,3,8,0,1,-3.000000e-01,0,0,0.289
2,7,3,9,0,0,-6.000000e-01,0,0,0.290
2,7,3,10,0,0,-6.000000e-01,0,0,0.322
2,7,3,11,0,1,0,0,0,0.447
2,7,3,12,0,1,-6.000000e-01,0,0,0.272
2,7,3,13,0,1,3.000000e-01,1,1,0.554
2,7,3,14,0,0,-6.000000e-01,1,0,0.391
2,7,3,15,0,1,-6.000000e-01,0,0,0.499
2,7,3,16,0,1,3.000000e-01,0,1,0.657
2,7,3,17,0,1,-3.000000e-01,1,0,0.363
2,7,3,18,0,0,0,0,1,0.911
2,7,3,19,0,1,6.000000e-01,0,1,0.373
2,7,3,20,0,1,-3.000000e-01,0,0,0.395
2,7,3,21,0,0,6.000000e-01,0,1,0.278
2,7,3,22,0,0,-3.000000e-01,1,0,0.293
2,7,3,23,0,1,-6.000000e-01,1,0,0.261
2,7,3,24,0,1,-6.000000e-01,0,0,0.278
2,7,3,25,0,0,6.000000e-01,1,1,0.670
2,7,3,26,0,0,0,1,0,0.775
2,7,3,27,0,0,3.000000e-01,0,1,0.458
2,7,3,28,0,1,3.000000e-01,1,1,0.442
2,7,3,29,0,1,3.000000e-01,0,1,0.421
2,7,3,30,0,0,3.000000e-01,0,1,0.292
2,7,3,31,0,0,3.000000e-01,0,1,0.342
2,7,3,32,0,0,-3.000000e-01,1,0,0.355
2,7,3,33,0,0,-3.000000e-01,1,0,0.345
2,7,3,34,0,0,6.000000e-01,1,1,0.326
2,7,3,35,0,1,6.000000e-01,1,1,0.324
2,7,3,36,0,0,3.000000e-01,1,1,0.403
2,7,3,37,0,1,0,0,0,0.364
2,7,3,38,0,0,0,0,0,0.458
2,7,3,39,0,0,6.000000e-01,0,1,0.370
2,7,3,40,0,1,6.000000e-01,0,1,0.336
2,8,2,1,1,0,3.000000e-01,1,1,0.588
2,8,2,2,1,0,-6.000000e-01,1,0,0.416
2,8,2,3,1,1,6.000000e-01,1,1,0.345
2,8,2,4,1,0,-3.000000e-01,0,0,0.296
2,8,2,5,1,1,-3.000000e-01,1,0,0.272
2,8,2,6,1,1,-6.000000e-01,1,0,0.393
2,8,2,7,1,0,6.000000e-01,0,0,0.300
2,8,2,8,1,1,3.000000e-01,0,1,0.602
2,8,2,9,1,1,-3.000000e-01,0,0,0.400
2,8,2,10,1,1,-3.000000e-01,1,0,0.274
2,8,2,11,1,1,-6.000000e-01,1,0,0.290
2,8,2,12,1,0,-3.000000e-01,0,0,0.314
2,8,2,13,1,0,6.000000e-01,0,1,0.353
2,8,2,14,1,0,0,1,0,0.342
2,8,2,15,1,1,3.000000e-01,1,0,0.372
2,8,2,16,1,1,6.000000e-01,0,1,0.495
2,8,2,17,1,1,-6.000000e-01,0,0,0.351
2,8,2,18,1,0,6.000000e-01,1,1,0.404
2,8,2,19,1,1,3.000000e-01,1,0,0.686
2,8,2,20,1,1,0,1,1,0.592
2,8,2,21,1,1,0,1,1,0.403
2,8,2,22,1,0,0,0,1,0.478
2,8,2,23,1,0,-3.000000e-01,1,1,0.606
2,8,2,24,1,1,3.000000e-01,1,1,0.433
2,8,2,25,1,1,-3.000000e-01,0,0,0.387
2,8,2,26,1,0,3.000000e-01,1,1,0.415
2,8,2,27,1,0,0,1,0,0.306
2,8,2,28,1,1,6.000000e-01,0,1,0.328
2,8,2,29,1,1,6.000000e-01,1,1,0.318
2,8,2,30,1,0,-6.000000e-01,1,0,0.340
2,8,2,31,1,0,-3.000000e-01,0,0,0.579
2,8,2,32,1,0,3.000000e-01,1,1,0.335
2,8,2,33,1,1,0,1,0,0.829
2,8,2,34,1,1,-6.000000e-01,1,0,0.342
2,8,2,35,1,0,6.000000e-01,1,1,0.564
2,8,2,36,1,0,-6.000000e-01,0,0,0.408
2,8,2,37,1,0,0,1,1,0.484
2,8,2,38,1,0,-6.000000e-01,0,0,0.331
2,8,2,39,1,0,3.000000e-01,1,1,0.375
2,8,2,40,1,1,0,1,0,0.605
2,9,1,1,0,0,0,0,1,0.636
2,9,1,2,0,1,-3.000000e-01,1,1,0.558
2,9,1,3,0,1,3.000000e-01,0,1,0.355
2,9,1,4,0,1,-3.000000e-01,0,0,0.390
2,9,1,5,0,0,6.000000e-01,0,1,0.346
2,9,1,6,0,0,3.000000e-01,1,1,0.312
2,9,1,7,0,0,-3.000000e-01,1,1,0.439
2,9,1,8,0,0,6.000000e-01,0,1,0.281
2,9,1,9,0,1,-6.000000e-01,1,0,0.369
2,9,1,10,0,0,6.000000e-01,1,1,0.277
2,9,1,11,0,1,6.000000e-01,0,1,0.318
2,9,1,12,0,0,-6.000000e-01,0,0,0.317
2,9,1,13,0,1,0,0,0,0.267
2,9,1,14,0,0,0,1,1,0.325
2,9,1,15,0,0,-3.000000e-01,0,0,0.291
2,9,1,16,0,1,0,1,1,0.378
2,9,1,17,0,0,-3.000000e-01,0,0,0.318
2,9,1,18,0,1,0,0,0,0.350
2,9,1,19,0,0,3.000000e-01,1,1,0.427
2,9,1,20,0,0,-6.000000e-01,1,0,0.421
2,9,1,21,0,1,0,0,0,0.392
2,9,1,22,0,0,0,1,1,0.451
2,9,1,23,0,1,6.000000e-01,0,1,0.396
2,9,1,24,0,1,3.000000e-01,1,1,0.375
2,9,1,25,0,0,6.000000e-01,1,1,0.490
2,9,1,26,0,1,-3.000000e-01,1,0,0.506
2,9,1,27,0,1,-6.000000e-01,1,0,0.313
2,9,1,28,0,1,-6.000000e-01,1,0,0.312
2,9,1,29,0,0,0,0,1,0.496
2,9,1,30,0,1,3.000000e-01,1,1,0.478
2,9,1,31,0,0,3.000000e-01,1,1,0.526
2,9,1,32,0,1,6.000000e-01,1,1,0.427
2,9,1,33,0,0,3.000000e-01,0,1,0.285
2,9,1,34,0,1,3.000000e-01,0,1,0.397
2,9,1,35,0,0,-6.000000e-01,0,0,0.368
2,9,1,36,0,1,-3.000000e-01,0,0,0.261
2,9,1,37,0,1,-6.000000e-01,0,0,0.301
2,9,1,38,0,0,-3.000000e-01,0,0,0.318
2,9,1,39,0,0,-6.000000e-01,1,0,0.261
2,9,1,40,0,1,6.000000e-01,1,1,0.333
2,10,3,1,0,0,3.000000e-01,1,1,0.580
2,10,3,2,0,0,3.000000e-01,1,1,0.294
2,10,3,3,0,1,-3.000000e-01,0,0,0.316
2,10,3,4,0,0,6.000000e-01,1,1,0.276
2,10,3,5,0,1,-3.000000e-01,1,1,0.394
2,10,3,6,0,1,-3.000000e-01,1,0,0.511
2,10,3,7,0,0,0,1,1,0.437
2,10,3,8,0,0,-6.000000e-01,1,0,0.335
2,10,3,9,0,1,6.000000e-01,1,1,0.301
2,10,3,10,0,0,-6.000000e-01,0,0,0.420
2,10,3,11,0,1,6.000000e-01,0,1,0.694
2,10,3,12,0,0,3.000000e-01,0,1,0.342
2,10,3,13,0,1,3.000000e-01,0,1,0.380
2,10,3,14,0,0,-3.000000e-01,0,1,0.375
2,10,3,15,0,0,-6.000000e-01,1,0,0.475
2,10,3,16,0,1,0,1,1,0.332
2,10,3,17,0,1,3.000000e-01,1,0,1.842
2,10,3,18,0,0,6.000000e-01,1,1,2.185
2,10,3,19,0,0,-3.000000e-01,0,0,0.349
2,10,3,20,0,0,-3.000000e-01,0,1,0.442
2,10,3,21,0,0,6.000000e-01,0,1,0.338
2,10,3,22,0,0,0,1,1,0.321
2,10,3,23,0,1,6.000000e-01,0,1,0.352
2,10,3,24,0,1,3.000000e-01,1,1,0.333
2,10,3,25,0,1,3.000000e-01,1,1,0.339
2,10,3,26,0,1,-6.000000e-01,1,0,0.553
2,10,3,27,0,1,0,0,1,0.350
2,10,3,28,0,1,-6.000000e-01,1,0,0.405
2,10,3,29,0,1,0,0,1,0.951
2,10,3,30,0,0,-6.000000e-01,0,0,0.323
2,10,3,31,0,1,-3.000000e-01,1,0,0.338
2,10,3,32,0,0,-3.000000e-01,1,1,0.511
2,10,3,33,0,1,-6.000000e-01,0,0,0.341
2,10,3,34,0,0,3.000000e-01,1,1,0.362
2,10,3,35,0,1,-6.000000e-01,0,0,0.487
2,10,3,36,0,1,6.000000e-01,0,1,0.393
2,10,3,37,0,0,0,0,1,0.403
2,10,3,38,0,0,0,0,1,0.238
2,10,3,39,0,1,0,0,1,0.402
2,10,3,40,0,0,6.000000e-01,1,1,0.349
2,11,2,1,1,1,-3.000000e-01,0,0,0.332
2,11,2,2,1,1,-3.000000e-01,1,0,0.354
2,11,2,3,1,0,-6.000000e-01,1,0,0.247
2,11,2,4,1,0,0,0,1,0.400
2,11,2,5,1,0,-3.000000e-01,0,0,0.324
2,11,2,6,1,1,-3.000000e-01,0,0,0.233
2,11,2,7,1,0,-6.000000e-01,0,0,0.364
2,11,2,8,1,1,-6.000000e-01,1,0,0.272
2,11,2,9,1,1,6.000000e-01,1,1,0.368
2,11,2,10,1,0,0,1,1,0.406
2,11,2,11,1,0,3.000000e-01,1,1,0.512
2,11,2,12,1,0,3.000000e-01,0,1,0.416
2,11,2,13,1,1,-6.000000e-01,1,0,0.283
2,11,2,14,1,1,6.000000e-01,0,1,0.331
2,11,2,15,1,0,3.000000e-01,1,1,0.387
2,11,2,16,1,1,0,1,1,0.484
2,11,2,17,1,1,-6.000000e-01,0,0,0.309
2,11,2,18,1,0,3.000000e-01,0,1,0.827
2,11,2,19,1,1,3.000000e-01,0,1,0.484
2,11,2,20,1,1,6.000000e-01,1,1,0.293
2,11,2,21,1,0,-6.000000e-01,0,0,0.268
2,11,2,22,1,0,-3.000000e-01,0,0,0.301
2,11,2,23,1,0,0,0,0,0.300
2,11,2,24,1,1,0,0,0,0.236
2,11,2,25,1,1,3.000000e-01,0,0,0.333
2,11,2,26,1,1,-3.000000e-01,1,0,0.355
2,11,2,27,1,0,6.000000e-01,0,1,0.696
2,11,2,28,1,1,6.000000e-01,1,1,0.391
2,11,2,29,1,0,-6.000000e-01,0,0,0.347
2,11,2,30,1,0,6.000000e-01,1,1,0.440
2,11,2,31,1,1,3.000000e-01,0,1,0.608
2,11,2,32,1,1,3.000000e-01,0,0,0.339
2,11,2,33,1,1,0,1,1,0.545
2,11,2,34,1,0,6.000000e-01,1,1,0.543
2,11,2,35,1,0,-3.000000e-01,1,0,0.588
2,11,2,36,1,1,0,0,0,0.335
2,11,2,37,1,0,6.000000e-01,1,1,0.350
2,11,2,38,1,0,-3.000000e-01,0,0,0.465
2,11,2,39,1,1,-6.000000e-01,0,0,0.380
2,11,2,40,1,0,0,0,1,0.495
2,12,1,1,0,1,3.000000e-01,1,1,0.508
2,12,1,2,0,0,3.000000e-01,0,1,0.370
2,12,1,3,0,1,-6.000000e-01,1,0,0.416
2,12,1,4,0,0,-3.000000e-01,1,0,0.321
2,12,1,5,0,1,0,1,0,0.608
2,12,1,6,0,1,-6.000000e-01,0,0,0.291
2,12,1,7,0,1,-3.000000e-01,1,0,0.355
2,12,1,8,0,0,3.000000e-01,1,1,0.350
2,12,1,9,0,0,0,0,0,0.405
2,12,1,10,0,0,0,1,1,0.736
2,12,1,11,0,0,-3.000000e-01,0,0,0.326
2,12,1,12,0,1,-3.000000e-01,1,0,0.348
2,12,1,13,0,1,0,0,0,0.354
2,12,1,14,0,0,3.000000e-01,0,1,0.575
2,12,1,15,0,1,3.000000e-01,0,1,0.387
2,12,1,16,0,0,0,1,1,0.446
2,12,1,17,0,0,-6.000000e-01,0,0,0.351
2,12,1,18,0,0,6.000000e-01,0,1,0.357
2,12,1,19,0,1,-6.000000e-01,1,0,0.400
2,12,1,20,0,1,6.000000e-01,1,1,0.348
2,12,1,21,0,0,6.000000e-01,0,1,0.393
2,12,1,22,0,0,-6.000000e-01,1,0,0.333
2,12,1,23,0,1,3.000000e-01,1,1,0.322
2,12,1,24,0,1,3.000000e-01,0,1,0.546
2,12,1,25,0,0,6.000000e-01,1,1,0.318
2,12,1,26,0,1,-3.000000e-01,0,0,0.398
2,12,1,27,0,0,6.000000e-01,1,1,0.393
2,12,1,28,0,1,-6.000000e-01,0,0,0.356
2,12,1,29,0,0,0,0,0,0.489
2,12,1,30,0,1,0,1,0,0.417
2,12,1,31,0,0,-6.000000e-01,0,0,0.388
2,12,1,32,0,1,0,1,1,0.655
2,12,1,33,0,1,6.000000e-01,1,1,0.344
2,12,1,34,0,0,-6.000000e-01,0,0,0.270
2,12,1,35,0,1,6.000000e-01,0,1,0.471
2,12,1,36,0,0,-3.000000e-01,1,0,0.359
2,12,1,37,0,1,6.000000e-01,0,0,0.283
2,12,1,38,0,0,3.000000e-01,1,1,0.372
2,12,1,39,0,0,-3.000000e-01,0,0,0.328
2,12,1,40,0,1,-3.000000e-01,0,0,0.342
2,13,4,1,1,0,-6.000000e-01,1,0,0.653
2,13,4,2,1,0,0,0,0,0.349
2,13,4,3,1,1,6.000000e-01,1,1,0.371
2,13,4,4,1,1,-3.000000e-01,0,0,0.335
2,13,4,5,1,1,-6.000000e-01,0,0,0.342
2,13,4,6,1,0,-3.000000e-01,0,1,0.451
2,13,4,7,1,0,-6.000000e-01,1,0,0.268
2,13,4,8,1,1,3.000000e-01,0,1,0.413
2,13,4,9,1,1,3.000000e-01,1,1,0.447
2,13,4,10,1,1,3.000000e-01,1,1,0.384
2,13,4,11,1,0,-6.000000e-01,0,0,0.341
2,13,4,12,1,1,-6.000000e-01,1,0,0.370
2,13,4,13,1,0,6.000000e-01,1,1,0.447
2,13,4,14,1,0,-3.000000e-01,1,0,0.360
2,13,4,15,1,0,0,0,0,0.389
2,13,4,16,1,0,0,0,0,0.392
2,13,4,17,1,0,6.000000e-01,1,1,0.331
2,13,4,18,1,0,-3.000000e-01,1,0,0.347
2,13,4,19,1,1,0,0,1,0.392
2,13,4,20,1,0,3.000000e-01,1,1,0.372
2,13,4,21,1,1,6.000000e-01,0,1,0.313
2,13,4,22,1,1,-3.000000e-01,1,0,0.454
2,13,4,23,1,1,0,0,0,0.327
2,13,4,24,1,0,6.000000e-01,1,1,0.317
2,13,4,25,1,1,3.000000e-01,1,1,0.371
2,13,4,26,1,0,3.000000e-01,0,1,0.369
2,13,4,27,1,0,3.000000e-01,0,1,0.334
2,13,4,28,1,1,6.000000e-01,0,1,0.356
2,13,4,29,1,0,0,1,1,0.441
2,13,4,30,1,1,6.000000e-01,1,1,0.355
2,13,4,31,1,0,6.000000e-01,1,1,0.303
2,13,4,32,1,1,0,1,0,0.504
2,13,4,33,1,1,-3.000000e-01,0,0,0.399
2,13,4,34,1,1,0,1,1,0.330
2,13,4,35,1,1,-3.000000e-01,1,0,0.488
2,13,4,36,1,1,-6.000000e-01,0,0,0.352
2,13,4,37,1,0,-3.000000e-01,1,0,0.381
2,13,4,38,1,0,-6.000000e-01,0,0,0.265
2,13,4,39,1,0,3.000000e-01,0,1,0.410
2,13,4,40,1,1,-6.000000e-01,0,0,0.373
2,14,3,1,0,0,-3.000000e-01,0,0,0.543
2,14,3,2,0,1,3.000000e-01,1,1,0.508
2,14,3,3,0,1,6.000000e-01,0,1,0.402
2,14,3,4,0,1,-3.000000e-01,1,0,0.413
2,14,3,5,0,1,-6.000000e-01,0,0,0.433
2,14,3,6,0,0,-6.000000e-01,0,0,0.362
2,14,3,7,0,1,3.000000e-01,0,1,0.511
2,14,3,8,0,0,0,1,1,0.542
2,14,3,9,0,0,-6.000000e-01,1,0,0.403
2,14,3,10,0,0,6.000000e-01,1,1,0.422
2,14,3,11,0,1,0,1,1,0.433
2,14,3,12,0,0,3.000000e-01,1,1,0.530
2,14,3,13,0,1,6.000000e-01,0,1,0.448
2,14,3,14,0,1,-3.000000e-01,1,0,0.432
2,14,3,15,0,1,0,0,0,0.530
2,14,3,16,0,0,6.000000e-01,1,1,0.334
2,14,3,17,0,1,-6.000000e-01,0,0,0.253
2,14,3,18,0,1,-3.000000e-01,1,0,0.319
2,14,3,19,0,1,3.000000e-01,1,1,0.493
2,14,3,20,0,1,6.000000e-01,0,1,0.308
2,14,3,21,0,0,6.000000e-01,1,1,0.379
2,14,3,22,0,0,-3.000000e-01,0,0,0.376
2,14,3,23,0,1,-6.000000e-01,0,0,0.276
2,14,3,24,0,0,3.000000e-01,1,1,0.420
2,14,3,25,0,0,-6.000000e-01,1,0,0.318
2,14,3,26,0,0,-3.000000e-01,1,0,0.349
2,14,3,27,0,0,6.000000e-01,0,1,0.402
2,14,3,28,0,0,-6.000000e-01,0,0,0.254
2,14,3,29,0,0,3.000000e-01,0,1,0.959
2,14,3,30,0,1,6.000000e-01,0,1,0.363
2,14,3,31,0,1,3.000000e-01,1,1,0.376
2,14,3,32,0,1,0,1,1,0.444
2,14,3,33,0,0,0,0,1,0.365
2,14,3,34,0,1,0,1,1,0.403
2,14,3,35,0,1,-3.000000e-01,1,1,0.806
2,14,3,36,0,1,-6.000000e-01,1,0,0.401
2,14,3,37,0,0,0,1,1,0.460
2,14,3,38,0,0,-3.000000e-01,1,0,0.429
2,14,3,39,0,0,3.000000e-01,0,1,0.358
2,14,3,40,0,0,0,0,1,0.475
2,15,1,1,0,1,-6.000000e-01,0,0,0.557
2,15,1,2,0,1,0,0,0,0.496
2,15,1,3,0,1,6.000000e-01,0,1,0.274
2,15,1,4,0,1,0,0,1,0.384
2,15,1,5,0,0,-6.000000e-01,0,0,0.374
2,15,1,6,0,0,-6.000000e-01,0,0,0.369
2,15,1,7,0,0,-3.000000e-01,1,1,0.398
2,15,1,8,0,0,0,0,0,0.289
2,15,1,9,0,1,3.000000e-01,1,1,0.290
2,15,1,10,0,1,-3.000000e-01,0,1,0.368
2,15,1,11,0,0,6.000000e-01,0,1,0.342
2,15,1,12,0,0,-3.000000e-01,1,1,0.284
2,15,1,13,0,1,6.000000e-01,1,1,0.323
2,15,1,14,0,1,0,1,1,0.361
2,15,1,15,0,0,-6.000000e-01,1,0,0.478
2,15,1,16,0,1,-3.000000e-01,1,1,0.734
2,15,1,17,0,0,-3.000000e-01,1,1,0.620
2,15,1,18,0,1,3.000000e-01,1,1,0.310
2,15,1,19,0,1,6.000000e-01,0,1,0.301
2,15,1,20,0,0,-3.000000e-01,0,1,0.364
2,15,1,21,0,0,3.000000e-01,1,1,0.312
2,15,1,22,0,1,-6.000000e-01,0,0,0.384
2,15,1,23,0,0,3.000000e-01,1,1,0.396
2,15,1,24,0,0,0,0,1,0.343
2,15,1,25,0,0,3.000000e-01,0,1,0.277
2,15,1,26,0,1,-3.000000e-01,0,0,0.477
2,15,1,27,0,1,3.000000e-01,1,1,0.276
2,15,1,28,0,0,3.000000e-01,1,1,0.267
2,15,1,29,0,1,0,1,1,0.221
2,15,1,30,0,0,0,1,1,0.393
2,15,1,31,0,0,0,1,1,0.476
2,15,1,32,0,0,-6.000000e-01,1,0,0.410
2,15,1,33,0,1,3.000000e-01,1,1,0.327
2,15,1,34,0,0,6.000000e-01,0,1,0.276
2,15,1,35,0,0,6.000000e-01,0,1,0.276
2,15,1,36,0,1,-6.000000e-01,0,0,0.363
2,15,1,37,0,0,6.000000e-01,1,1,0.377
2,15,1,38,0,1,-3.000000e-01,1,1,0.397
2,15,1,39,0,1,6.000000e-01,0,1,0.233
2,15,1,40,0,1,-6.000000e-01,1,1,0.363
2,16,4,1,1,0,-3.000000e-01,1,1,0.470
2,16,4,2,1,0,6.000000e-01,1,1,0.358
2,16,4,3,1,1,6.000000e-01,0,0,0.218
2,16,4,4,1,0,0,1,1,0.333
2,16,4,5,1,1,6.000000e-01,1,1,0.331
2,16,4,6,1,0,-6.000000e-01,1,0,0.361
2,16,4,7,1,1,-6.000000e-01,1,0,0.342
2,16,4,8,1,1,3.000000e-01,0,1,0.451
2,16,4,9,1,0,-3.000000e-01,0,0,0.340
2,16,4,10,1,0,-6.000000e-01,0,0,0.329
2,16,4,11,1,0,-3.000000e-01,0,0,0.255
2,16,4,12,1,0,3.000000e-01,0,1,0.345
2,16,4,13,1,0,3.000000e-01,0,1,0.486
2,16,4,14,1,1,3.000000e-01,1,1,0.342
2,16,4,15,1,0,0,0,0,0.308
2,16,4,16,1,0,0,1,0,0.473
2,16,4,17,1,1,-3.000000e-01,1,0,0.379
2,16,4,18,1,1,0,0,0,0.413
2,16,4,19,1,1,6.000000e-01,0,1,0.385
2,16,4,20,1,1,0,0,0,0.445
2,16,4,21,1,1,-6.000000e-01,1,0,0.310
2,16,4,22,1,0,6.000000e-01,0,1,0.325
2,16,4,23,1,0,6.000000e-01,1,1,0.364
2,16,4,24,1,0,-6.000000e-01,0,0,0.279
2,16,4,25,1,1,0,0,0,0.312
2,16,4,26,1,1,3.000000e-01,1,1,0.423
2,16,4,27,1,0,6.000000e-01,1,1,0.297
2,16,4,28,1,0,0,1,0,0.336
2,16,4,29,1,1,-3.000000e-01,0,1,0.294
2,16,4,30,1,0,3.000000e-01,0,1,0.293
2,16,4,31,1,1,-6.000000e-01,1,0,0.357
2,16,4,32,1,0,3.000000e-01,1,1,0.363
2,16,4,33,1,0,-6.000000e-01,0,0,0.391
2,16,4,34,1,1,3.000000e-01,0,1,0.299
2,16,4,35,1,1,-3.000000e-01,0,0,0.265
2,16,4,36,1,1,0,1,1,0.363
2,16,4,37,1,1,-3.000000e-01,0,0,0.504
2,16,4,38,1,1,-6.000000e-01,0,0,0.335
2,16,4,39,1,0,-3.000000e-01,0,0,0.356
2,16,4,40,1,1,6.000000e-01,0,1,0.330
2,17,2,1,1,0,3.000000e-01,0,0,0.617
2,17,2,2,1,0,3.000000e-01,0,1,0.474
2,17,2,3,1,1,3.000000e-01,1,1,0.371
2,17,2,4,1,0,0,1,1,0.320
2,17,2,5,1,0,6.000000e-01,1,1,0.287
2,17,2,6,1,1,-6.000000e-01,0,0,0.295
2,17,2,7,1,1,0,0,0,1.262
2,17,2,8,1,0,-3.000000e-01,0,0,0.414
2,17,2,9,1,0,3.000000e-01,0,1,0.481
2,17,2,10,1,0,0,1,1,0.329
2,17,2,11,1,0,-6.000000e-01,0,0,0.327
2,17,2,12,1,0,0,0,0,0.292
2,17,2,13,1,0,0,1,1,0.404
2,17,2,14,1,0,-6.000000e-01,0,0,0.272
2,17,2,15,1,1,6.000000e-01,1,1,0.310
2,17,2,16,1,1,3.000000e-01,1,1,0.295
2,17,2,17,1,1,0,1,1,0.574
2,17,2,18,1,1,0,0,1,0.370
2,17,2,19,1,0,-3.000000e-01,1,0,0.453
2,17,2,20,1,1,-3.000000e-01,1,1,0.343
2,17,2,21,1,1,6.000000e-01,1,0,0.357
2,17,2,22,1,1,-3.000000e-01,0,0,0.385
2,17,2,23,1,1,-6.000000e-01,1,0,0.277
2,17,2,24,1,0,-6.000000e-01,0,0,0.260
2,17,2,25,1,0,6.000000e-01,1,1,0.293
2,17,2,26,1,0,6.000000e-01,1,1,0.382
2,17,2,27,1,1,3.000000e-01,0,1,0.306
2,17,2,28,1,0,-3.000000e-01,1,0,0.592
2,17,2,29,1,1,6.000000e-01,0,1,0.524
2,17,2,30,1,0,-6.000000e-01,1,0,0.393
2,17,2,31,1,1,-6.000000e-01,0,0,0.276
2,17,2,32,1,1,-3.000000e-01,1,0,0.485
2,17,2,33,1,0,3.000000e-01,1,1,0.501
2,17,2,34,1,1,-6.000000e-01,1,0,0.324
2,17,2,35,1,0,6.000000e-01,0,1,0.362
2,17,2,36,1,0,-3.000000e-01,0,0,0.350
2,17,2,37,1,1,0,1,0,0.300
2,17,2,38,1,1,6.000000e-01,1,1,0.411
2,17,2,39,1,1,-3.000000e-01,0,0,0.261
2,17,2,40,1,1,3.000000e-01,0,1,0.447
2,18,4,1,1,0,-3.000000e-01,0,0,0.540
2,18,4,2,1,1,-3.000000e-01,0,0,0.352
2,18,4,3,1,0,0,0,0,0.414
2,18,4,4,1,1,6.000000e-01,0,1,0.362
2,18,4,5,1,1,6.000000e-01,1,1,0.350
2,18,4,6,1,1,0,0,0,0.283
2,18,4,7,1,0,3.000000e-01,1,1,0.379
2,18,4,8,1,0,6.000000e-01,1,1,0.304
2,18,4,9,1,0,-6.000000e-01,1,0,0.534
2,18,4,10,1,0,3.000000e-01,1,1,0.412
2,18,4,11,1,0,0,1,1,0.319
2,18,4,12,1,1,-3.000000e-01,1,0,0.421
2,18,4,13,1,1,0,0,1,0.462
2,18,4,14,1,1,3.000000e-01,1,1,0.318
2,18,4,15,1,0,0,0,1,0.375
2,18,4,16,1,1,3.000000e-01,0,1,0.347
2,18,4,17,1,1,0,0,1,0.414
2,18,4,18,1,0,-6.000000e-01,0,0,0.362
2,18,4,19,1,1,-3.000000e-01,0,0,0.327
2,18,4,20,1,1,0,1,0,0.541
2,18,4,21,1,1,-6.000000e-01,0,0,0.338
2,18,4,22,1,1,-6.000000e-01,1,0,0.384
2,18,4,23,1,0,3.000000e-01,1,0,0.581
2,18,4,24,1,0,-6.000000e-01,1,0,0.833
2,18,4,25,1,1,-6.000000e-01,0,0,0.394
2,18,4,26,1,1,3.000000e-01,0,1,0.398
2,18,4,27,1,1,6.000000e-01,0,1,0.289
2,18,4,28,1,0,6.000000e-01,1,1,0.399
2,18,4,29,1,0,-3.000000e-01,0,0,0.428
2,18,4,30,1,1,-3.000000e-01,0,0,0.279
2,18,4,31,1,1,3.000000e-01,0,1,0.262
2,18,4,32,1,0,3.000000e-01,1,1,0.383
2,18,4,33,1,1,6.000000e-01,1,1,0.259
2,18,4,34,1,1,-6.000000e-01,1,0,0.347
2,18,4,35,1,0,6.000000e-01,0,1,0.297
2,18,4,36,1,0,0,1,0,0.473
2,18,4,37,1,0,6.000000e-01,0,1,0.257
2,18,4,38,1,0,-6.000000e-01,0,0,0.298
2,18,4,39,1,0,-3.000000e-01,1,0,0.361
2,18,4,40,1,0,-3.000000e-01,0,0,0.261
2,19,2,1,1,0,3.000000e-01,1,1,0.602
2,19,2,2,1,1,3.000000e-01,0,1,0.437
2,19,2,3,1,0,-3.000000e-01,0,0,0.359
2,19,2,4,1,0,6.000000e-01,0,1,0.307
2,19,2,5,1,1,0,1,1,0.579
2,19,2,6,1,1,-3.000000e-01,0,1,0.382
2,19,2,7,1,0,0,1,0,0.554
2,19,2,8,1,0,-3.000000e-01,0,0,0.319
2,19,2,9,1,0,0,0,0,0.310
2,19,2,10,1,1,0,1,1,0.341
2,19,2,11,1,0,6.000000e-01,0,1,0.314
2,19,2,12,1,0,3.000000e-01,1,1,0.538
2,19,2,13,1,1,6.000000e-01,1,1,0.656
2,19,2,14,1,1,-6.000000e-01,1,0,0.375
2,19,2,15,1,1,6.000000e-01,1,0,0.412
2,19,2,16,1,1,-6.000000e-01,0,0,0.382
2,19,2,17,1,1,3.000000e-01,0,1,0.424
2,19,2,18,1,1,-6.000000e-01,0,0,0.421
